customer_id,full_name,email,phone,city,annual_income,segment,first_name,last_name
cust102318,rahul kulkarni,arjun.singh500@gmail.com,234622971,bangalore,381225,luxury,rahul,kulkarni
cust104192,arjun khan,diya.chopra246@example.com,5793114891,bengluru,282054,luxury,arjun,khan
cust100271,kabir kapoor,anita.mehta329@yahoo.com,4070325241,chennnai,375420,budget,kabir,kapoor
cust104684,aditi shah,rohan.reddy375@outlook.com,7503480333,hyderabad,212161,premium,aditi,shah
cust103842,rohan shah,kabir.nair236@gmail.com,9531229615,surat,194410,premium,rohan,shah
cust101222,rohan shah,priya.mehta745@yahoo.com,4237885966,noida,135066,premium,rohan,shah
cust102415,mira khan,arjun.agarwal268@outlook.com,6489193798,ahemdabad,128881,mid,mira,khan
cust101293,sneha singh,rahul.chopra980@gmail.com,466904200,bengaluru,394804,luxury,sneha,singh
cust102005,rohan iyer,mira.iyer788@gmail.com,8868465876,poona,295971,budget,rohan,iyer
cust104829,arjun chopra,aarav.patel105@example.com,6427915826,bengluru,112501,mid,arjun,chopra
cust101361,vihaan mehta,aarav.singh236@example.com,5388418457,gurgaon,214640,premium,vihaan,mehta
cust104449,mira sharma,,3460996831,hyderabad,143601,premium,mira,sharma
cust102645,vivaan chopra,vivaan.nair787@outlook.com,5254530022,ahemdabad,282039,mid,vivaan,chopra
cust104660,sachin patel,sachin.iyer388@gmail.com,2200873926,mumbai,242615,mid,sachin,patel
cust104580,ishaan mehta,rahul.patel886@gmail.com,2018225941,bangalore,179189,budget,ishaan,mehta
cust101629,vihaan gupta,diya.nair3@yahoo.com,7378455603,jaipur,200334,budget,vihaan,gupta
cust104002,mira reddy,vivaan.sharma576@gmail.com,5508803377,gurgaon,65480,premium,mira,reddy
cust102395,vivaan mehta,aditi.kapoor585@example.com,9974694044,new delhi,93640,luxury,vivaan,mehta
cust103259,rahul iyer,arjun.agarwal740@yahoo.com,2557655336,bengaluru,141071,mid,rahul,iyer
cust104686,aarav agarwal,arjun.khan241@outlook.com,5111729152,chennai,87452,mid,aarav,agarwal
cust104522,sachin mehta,priya.agarwal680@outlook.com,3390608129,ahemdabad,96578,luxury,sachin,mehta
cust104876,priya shah,,9537219052,jaipur,160640,luxury,priya,shah
cust104695,vivaan das,sachin.iyer860@gmail.com,8293282852,gurgaon,77078,luxury,vivaan,das
cust103428,diya khan,priya.mehta139@example.com,7216989284,chennai,200803,premium,diya,khan
cust102108,ishaan agarwal,diya.shah619@example.com,9576158895,chennnai,126663,budget,ishaan,agarwal
cust100342,rohan sharma,diya.kapoor775@gmail.com,569248049,surrat,69636,premium,rohan,sharma
cust104152,vihaan shah,aditi.kulkarni451@yahoo.com,1942252594,delhi,75220,luxury,vihaan,shah
cust101083,priya gupta,sneha.das118@outlook.com,5460127861,bengaluru,90084,premium,priya,gupta
cust101959,arjun agawral,ishaan.gupta383@gmail.com,948643087,noida,109687,mid,arjun,agawral
cust104473,rohan iyer,vihaan.sharma569@example.com,7318759669,poona,143130,luxury,rohan,iyer
cust101833,aarav reddy,ishaan.iyer920@yahoo.com,1400720017,calcutta,215520,mid,aarav,reddy
cust100535,rahu lreddy,vihaan.kulkarni447@outlook.com,2920909895,gurugram,80008,luxury,rahu,lreddy
cust103913,rahul sharma,sneha.nair182@outlook.com,3480004527,kolkata,144053,budget,rahul,sharma
cust104056,arjun mehta,ishaan.das356@yahoo.com,7146078429,calcutta,259087,premium,arjun,mehta
cust103336,anita agarwal,anaya.agarwal168@gmail.com,4990285855,ahemdabad,55458,mid,anita,agarwal
cust104822,aditi gupta,kabir.kapoor589@yahoo.com,52049174,surat,129949,mid,aditi,gupta
cust104026,diya mehta,arjun.kapoor635@example.com,8340314241,ahmedabad,133146,luxury,diya,mehta
cust103431,mira kapoor,arjun.gupta469@example.com,1221792516,mumbaai,288272,premium,mira,kapoor
cust102525,aditi patel,priya.sharma312@example.com,8337040531,hyderbad,105667,luxury,aditi,patel
cust102971,sachin mehta,mira.das334@example.com,2035011221,hyderabad,92077,premium,sachin,mehta
cust100035,arjun singh,anaya.shah60@yahoo.com,2795937093,nodia,109393,mid,arjun,singh
cust104297,kabir chopra,arjun.khan44@example.com,4756971308,ahemdabad,377216,budget,kabir,chopra
cust103731,anaya chopra,ishaan.kapoor741@example.com,3366471332,surrat,140607,premium,anaya,chopra
cust104090,priya chopra,vihaan.shah51@example.com,8929052249,chennai,62943,luxury,priya,chopra
cust101165,priya patel,ishaan.shah208@gmail.com,9266112935,bangalore,181126,mid,priya,patel
cust100757,vihaan singh,vivaan.kulkarni523@example.com,3091060568,ahemdabad,117867,premium,vihaan,singh
cust104034,vivaan reddy,sneha.sharma655@example.com,2820270224,gurugrm,145795,luxury,vivaan,reddy
cust102733,anita patel,vihaan.patel98@example.com,3157361114,ahmedabad,194819,mid,anita,patel
cust103595,vivaan das,vivaan.kapoor979@outlook.com,3782292722,bengaluru,393019,premium,vivaan,das
cust103331,aarav patel,diya.mehta114@outlook.com,7170530297,dehli,397938,mid,aarav,patel
cust101545,priya kapoor,kabir.patel382@example.com,1514985583,gurugram,183902,luxury,priya,kapoor
cust102748,sachin sharma,vivaan.khan376@example.com,4019232173,nodia,92017,budget,sachin,sharma
cust100664,aarav patle,sneha.kapoor832@yahoo.com,4734731682,noida,139052,luxury,aarav,patle
cust103963,rohan kulkarni,mira.patel241@example.com,2761678837,gurgaon,173414,premium,rohan,kulkarni
cust104096,rohan agarwal,mira.gupta469@example.com,6265232622,noida,36284,luxury,rohan,agarwal
cust104115,anaya nair,rohan.gupta157@outlook.com,7494942610,chennai,81782,budget,anaya,nair
cust101978,aditi reddy,vihaan.singh148@gmail.com,1427750469,bengluru,97510,premium,aditi,reddy
cust103843,anita iyer,anita.mehta280@gmail.com,3208221587,calcutta,358176,luxury,anita,iyer
cust100487,vivaan das,mira.agarwal138@outlook.com,7570528371,noida,149565,premium,vivaan,das
cust102800,sneha mehta,vihaan.khan342@outlook.com,9795677533,dehli,95520,budget,sneha,mehta
cust100326,rahul kapoor,mira.reddy512@outlook.com,9833401866,punna,60788,mid,rahul,kapoor
cust102155,kabir khan,vihaan.khan874@example.com,8936263092,mumbaai,203299,budget,kabir,khan
cust100112,kabir kulkarni,,8309912093,bengluru,306683,premium,kabir,kulkarni
cust100009,sneha singh,vivaan.kulkarni954@gmail.com,4983369605,jaipur,233351,luxury,sneha,singh
cust100332,sachin sharma,arjun.khan267@outlook.com,7849503332,delhi,107774,mid,sachin,sharma
cust100147,ishaan kapoor,diya.kulkarni200@example.com,6616748977,nodia,99302,mid,ishaan,kapoor
cust103416,priya patel,anita.reddy671@example.com,5664862770,dehli,172398,premium,priya,patel
cust103026,rahul kulkarni,sneha.patel162@gmail.com,8578851077,kalkata,436884,mid,rahul,kulkarni
cust104724,anaya chopra,rahul.kapoor525@gmail.com,8078711504,poona,327740,luxury,anaya,chopra
cust100979,mira khan,arjun.shah778@example.com,3031083041,gurgaon,307911,budget,mira,khan
cust101554,rohan mehta,rahul.gupta592@gmail.com,5856614433,mumbay,288979,budget,rohan,mehta
cust102583,arjun gupta,kabir.iyer730@example.com,9651982841,gurugram,278567,luxury,arjun,gupta
cust101802,aarav chopra,aarav.shah310@yahoo.com,3881867688,chennai,70127,mid,aarav,chopra
cust100733,rahul sharma,aditi.reddy448@gmail.com,9065397288,surrat,104019,mid,rahul,sharma
cust101240,vihaan gupta,diya.khan490@yahoo.com,6618853238,ahmedabad,322637,mid,vihaan,gupta
cust102289,arjun gupta,vivaan.shah573@example.com,4189421608,new delhi,99458,budget,arjun,gupta
cust101663,aarav reddy,rahul.mehta109@yahoo.com,4648443354,hyderabad,44066,budget,aarav,reddy
cust100483,ishaan das,arjun.shah536@example.com,8410356578,chennnai,295658,premium,ishaan,das
cust102585,rohan gupta,vihaan.reddy10@outlook.com,3295644237,hyderbad,167934,premium,rohan,gupta
cust100255,aditi nair,aditi.khan113@outlook.com,2831890091,gurgaon,292281,budget,aditi,nair
cust104856,arjun nair,anita.khan157@outlook.com,6530321881,punna,97064,luxury,arjun,nair
cust100325,sneha kapoor,anita.singh69@outlook.com,3055791734,mumbai,157548,luxury,sneha,kapoor
cust101094,rahul gupta,rahul.chopra651@gmail.com,6149772019,dehli,368425,mid,rahul,gupta
cust104188,anaya kulkarni,aarav.reddy625@yahoo.com,5431266801,ahemdabad,50183,mid,anaya,kulkarni
cust102557,rahul patel,kabir.shah127@yahoo.com,3690881691,noida,62678,luxury,rahul,patel
cust102506,vivaan iyer,kabir.shah725@gmail.com,5300513364,bangalore,85220,luxury,vivaan,iyer
cust103212,vivaan nair,,3480106508,bengluru,721212,mid,vivaan,nair
cust104973,rohan gupta,mira.nair763@outlook.com,9708659405,dehli,49513,luxury,rohan,gupta
cust102567,ishaan agarwal,anaya.mehta736@yahoo.com,4221481708,bengaluru,291734,budget,ishaan,agarwal
cust100116,sneha chopra,anaya.khan363@outlook.com,5751373977,kalkata,164942,mid,sneha,chopra
cust103643,rohan singh,priya.shah854@yahoo.com,5139461700,chennai,202523,luxury,rohan,singh
cust102286,vihaan mehta,arjun.reddy990@gmail.com,9544440988,ahemdabad,130234,mid,vihaan,mehta
cust102885,rohan agarwal,kabir.iyer613@outlook.com,7960013170,new delhi,112835,budget,rohan,agarwal
cust102664,diya sharma,sachin.sharma709@example.com,1842942524,surrat,297368,budget,diya,sharma
cust104505,arjun khan,arjun.kapoor862@outlook.com,236283164,bengaluru,156706,mid,arjun,khan
cust103099,aaarv singh,ishaan.kapoor308@example.com,8194616566,nodia,84564,premium,aaarv,singh
cust100596,arjun shah,anita.agarwal714@gmail.com,8657726910,hyderabad,228632,premium,arjun,shah
cust101542,anaya gupta,aarav.kulkarni231@outlook.com,73984030,kolkata,129988,mid,anaya,gupta
cust100866,sneha singh,priya.chopra713@gmail.com,2010363023,chennai,68647,luxury,sneha,singh
cust103005,rohan das,aarav.sharma99@outlook.com,3884541429,pune,233849,mid,rohan,das
cust103373,mira nair,,1777987877,mumbaai,593896,mid,mira,nair
cust100557,priya chopra,priya.singh792@example.com,3674552152,gurgaon,50757,premium,priya,chopra
cust101149,rohan singh,rahul.chopra447@gmail.com,1005638077,bangalore,178217,premium,rohan,singh
cust102803,aditi agarwal,mira.singh39@outlook.com,6908912615,calcutta,164868,premium,aditi,agarwal
cust102262,sneha singh,anaya.reddy792@gmail.com,7647342687,bengluru,71560,budget,sneha,singh
cust101445,kabir patel,sneha.mehta428@outlook.com,7730697225,mumbay,174029,mid,kabir,patel
cust100352,rahul singh,ishaan.kulkarni582@example.com,824046800,noida,144045,budget,rahul,singh
cust103733,kabir mehta,anita.reddy579@example.com,7590436760,gurugram,34667,mid,kabir,mehta
cust104817,anaya kulkarni,kabir.sharma190@example.com,5700472101,jaypur,50877,premium,anaya,kulkarni
cust100532,sachin iyer,sneha.singh319@outlook.com,4352044295,poona,92383,premium,sachin,iyer
cust103665,anaya gupta,arjun.kapoor490@gmail.com,7871801557,jaipur,275029,budget,anaya,gupta
cust102862,kabir mehta,aarav.iyer296@example.com,2401562120,surat,150909,budget,kabir,mehta
cust101536,sachin gupta,vivaan.khan678@yahoo.com,499038334,hyderbad,127753,premium,sachin,gupta
cust100297,arjun sharma,arjun.khan806@example.com,5933826023,chennnai,163580,premium,arjun,sharma
cust101838,ishaan kapoor,aarav.chopra595@example.com,709511891,mumbai,140931,mid,ishaan,kapoor
cust100896,sachin chopra,mira.kulkarni271@outlook.com,203414918,punna,345662,premium,sachin,chopra
cust102273,ishaan gupta,mira.das66@yahoo.com,8708174476,hydrabad,449230,mid,ishaan,gupta
cust102358,diya chopra,anita.agarwal922@example.com,4315229476,bengluru,67971,mid,diya,chopra
cust101955,ishaan mehta,rahul.sharma985@gmail.com,8991841574,chennnai,183758,budget,ishaan,mehta
cust101822,anita das,ishaan.nair837@example.com,1101014580,surrat,176182,premium,anita,das
cust103307,sneha chopra,sachin.sharma930@gmail.com,9941626111,pune,340101,premium,sneha,chopra
cust103129,ishaan khan,aditi.iyer838@example.com,7074168447,surat,140851,luxury,ishaan,khan
cust102717,mria iyer,priya.shah62@yahoo.com,7350842879,surrat,87044,luxury,mria,iyer
cust100525,aarav singh,,6386463932,bangalore,388617,luxury,aarav,singh
cust102536,kabir chopra,sneha.agarwal982@outlook.com,2359218305,gurugram,216097,budget,kabir,chopra
cust100423,diya das,aditi.kapoor658@example.com,2678923245,bengluru,104637,premium,diya,das
cust102513,vihaan kapoor,vivaan.singh111@gmail.com,6770410528,dehli,115143,budget,vihaan,kapoor
cust102146,rahul singh,kabir.das894@outlook.com,5898853208,calcutta,134216,luxury,rahul,singh
cust104472,mira kulkarni,sneha.singh425@example.com,4884459896,dehli,87324,budget,mira,kulkarni
cust101596,vivaan chopra,arjun.das423@gmail.com,2411022269,ahmedabad,232840,budget,vivaan,chopra
cust101125,aarav chopra,sachin.kapoor961@example.com,184910579,mumbaai,197479,mid,aarav,chopra
cust102370,aarav kapoor,mira.agarwal913@outlook.com,8628651130,hyderabad,107717,premium,aarav,kapoor
cust101455,rahul kapoor,ishaan.sharma556@outlook.com,9126102571,jaypur,117420,premium,rahul,kapoor
cust104810,aditi das,priya.sharma4@outlook.com,9930041739,jaypur,185959,luxury,aditi,das
cust101698,mira shah,aditi.reddy896@yahoo.com,2864560529,hyderbad,142286,luxury,mira,shah
cust103710,arjun khan,kabir.das218@yahoo.com,5762279148,surrat,191974,luxury,arjun,khan
cust100543,kabir das,arjun.nair799@outlook.com,4722081994,gurgaon,68415,mid,kabir,das
cust103836,sneha shah,anita.gupta777@example.com,4626856139,nodia,321339,luxury,sneha,shah
cust104833,kabir khan,rohan.reddy54@example.com,2663907120,ahemdabad,286690,mid,kabir,khan
cust104873,anaya chopra,anaya.khan117@outlook.com,5842210239,kalkata,166288,luxury,anaya,chopra
cust102352,vivaan khan,aarav.patel444@gmail.com,6562122036,mumbay,169058,premium,vivaan,khan
cust104143,kabir iyre,anaya.iyer46@outlook.com,9726663039,calcutta,242719,premium,kabir,iyre
cust100691,kabri chopra,ishaan.iyer402@yahoo.com,3869015992,kalkata,124774,budget,kabri,chopra
cust102133,rohan shah,diya.gupta316@yahoo.com,7827488564,gurugrm,136724,luxury,rohan,shah
cust101839,aarav nair,vihaan.shah735@gmail.com,811865120,kolkata,153605,mid,aarav,nair
cust102827,ishaan gupta,,2852076448,noida,374309,mid,ishaan,gupta
cust102213,aditi singh,sneha.mehta638@gmail.com,7903180742,ahemdabad,284893,mid,aditi,singh
cust101492,aarav das,anaya.iyer528@outlook.com,7263498233,gurugram,194247,budget,aarav,das
cust102457,sneha singh,aarav.mehta462@gmail.com,2542732255,chennnai,198540,luxury,sneha,singh
cust102142,arjun sharma,rohan.singh144@outlook.com,6514169060,jaipur,264352,luxury,arjun,sharma
cust100526,anaya sharma,diya.kapoor458@yahoo.com,9122865558,chennai,360190,budget,anaya,sharma
cust101352,aarav kulkarni,priya.reddy545@yahoo.com,7035668366,mumbaai,138514,mid,aarav,kulkarni
cust104102,sneha gupta,rahul.mehta881@outlook.com,9163515939,delhi,180222,budget,sneha,gupta
cust101751,anaya yier,,9398196223,noida,55995,mid,anaya,yier
cust101650,aditi singh,anita.nair497@outlook.com,8726446580,jaipur,104911,mid,aditi,singh
cust102127,rahul patel,vihaan.agarwal198@yahoo.com,1883185303,mumbay,159591,budget,rahul,patel
cust100373,diya iyer,rohan.chopra317@example.com,3449226591,kolkata,473267,luxury,diya,iyer
cust104799,vihaan singh,sachin.shah827@outlook.com,550053433,surrat,146041,mid,vihaan,singh
cust104767,priya shah,,7491789367,bengaluru,170618,mid,priya,shah
cust104789,vihaan singh,arjun.patel665@gmail.com,5390717580,calcutta,195205,budget,vihaan,singh
cust103617,vihaan kapoor,aarav.iyer161@outlook.com,8689000859,kolkata,217105,luxury,vihaan,kapoor
cust103997,anaya chopra,sneha.kapoor314@yahoo.com,2331891227,gurugram,298825,premium,anaya,chopra
cust104946,anaya singh,mira.reddy473@outlook.com,4029322631,surrat,53029,mid,anaya,singh
cust102661,rahul singh,sneha.nair122@yahoo.com,6908509956,dehli,144719,premium,rahul,singh
cust102498,priya gupta,vivaan.singh959@outlook.com,5787377250,mumbay,277798,mid,priya,gupta
cust102605,kabir chopra,ishaan.mehta375@gmail.com,9996568127,kalkata,459791,mid,kabir,chopra
cust102265,priya shah,,5598180909,bangalore,63349,budget,priya,shah
cust103776,kabir shah,diya.singh831@outlook.com,6072148068,mumbai,116844,budget,kabir,shah
cust101434,aarav iyer,anaya.mehta672@example.com,3056847003,hyderabad,149458,premium,aarav,iyer
cust102256,kabir singh,arjun.das457@outlook.com,4843731286,delhi,248032,budget,kabir,singh
cust104546,aarav nair,,7142354376,poona,130034,luxury,aarav,nair
cust101643,rohan nair,rohan.sharma425@example.com,4268951038,bengluru,70647,premium,rohan,nair
cust104933,sachin nair,aditi.kapoor687@example.com,8635212268,gurugrm,330876,premium,sachin,nair
cust100219,diya iyer,ishaan.das449@gmail.com,4917615578,surrat,232218,mid,diya,iyer
cust102739,sachin kapoor,anaya.nair773@outlook.com,9717003463,surrat,127800,mid,sachin,kapoor
cust103135,anita khan,kabir.das116@gmail.com,9058897380,gurgaon,110691,budget,anita,khan
cust104195,aditi das,diya.iyer940@gmail.com,6207649301,chennai,48577,premium,aditi,das
cust104618,ishaan khan,rahul.shah959@example.com,7505061993,mumbaai,273577,premium,ishaan,khan
cust104270,anaya shah,aarav.shah657@gmail.com,3677067333,ahmedabad,148550,mid,anaya,shah
cust100408,rohan singh,rahul.reddy919@gmail.com,770567107,mumbai,245226,luxury,rohan,singh
cust102184,anaya das,sachin.reddy617@gmail.com,6260928053,kolkata,138192,budget,anaya,das
cust100134,rohan singh,ishaan.reddy149@outlook.com,1578591323,delhi,85239,luxury,rohan,singh
cust104277,arjun sharma,aarav.iyer741@gmail.com,1002713637,ahmedabad,145869,luxury,arjun,sharma
cust102285,kabir sharma,aditi.khan356@yahoo.com,2601068560,surrat,78697,mid,kabir,sharma
cust104066,anaya kapoor,rohan.patel746@example.com,5737583185,delhi,192173,mid,anaya,kapoor
cust102591,rohan sharma,priya.mehta28@example.com,2128793227,gurugrm,186624,luxury,rohan,sharma
cust104179,ihsaan kapoor,sachin.khan469@yahoo.com,469885997,jaypur,52366,budget,ihsaan,kapoor
cust104292,priya mehta,arjun.singh559@yahoo.com,595243359,poona,136891,mid,priya,mehta
cust101466,mira chopra,kabir.sharma186@yahoo.com,8030168495,kolkata,112535,premium,mira,chopra
cust101535,vivaan shah,vivaan.shah799@yahoo.com,7195494165,jaipur,310590,mid,vivaan,shah
cust104871,ishaan iyer,kabir.das474@gmail.com,8038970844,noida,203985,budget,ishaan,iyer
cust101169,anita nair,ishaan.agarwal243@outlook.com,2923818606,hyderbad,67432,luxury,anita,nair
cust104887,aarav nair,sachin.sharma507@outlook.com,1994978928,jaypur,179385,budget,aarav,nair
cust102983,mira kapoor,sachin.singh274@gmail.com,3252272969,surat,96293,budget,mira,kapoor
cust100689,aditi chopra,mira.das75@outlook.com,6279622725,nodia,108368,luxury,aditi,chopra
cust101960,mira patel,priya.kapoor82@gmail.com,9236427851,surat,142674,budget,mira,patel
cust100025,anita nair,rohan.mehta529@outlook.com,6526173231,hyderbad,68159,mid,anita,nair
cust104675,kabir gupta,rohan.mehta292@gmail.com,8747359422,punna,212609,budget,kabir,gupta
cust104158,kabir kapoor,ishaan.chopra393@outlook.com,1831994197,ahmedabad,177335,premium,kabir,kapoor
cust101197,sneha singh,vivaan.gupta396@example.com,9503316376,new delhi,145860,premium,sneha,singh
cust101897,diya patel,ishaan.nair590@yahoo.com,1494676093,mumbay,361561,luxury,diya,patel
cust101913,vihaan iyer,,2949694612,mumbay,157012,premium,vihaan,iyer
cust102612,sneha gupta,rohan.gupta957@outlook.com,1508299872,jaipur,148096,premium,sneha,gupta
cust102875,vivaan singh,rohan.patel928@outlook.com,8792404700,delhi,154807,budget,vivaan,singh
cust102772,rohan sharma,kabir.shah104@outlook.com,6212177284,mumbai,99954,luxury,rohan,sharma
cust101053,rahul gupta,,974100482,chennai,257701,mid,rahul,gupta
cust101515,mira mehta,kabir.gupta585@example.com,2516338373,new delhi,170541,budget,mira,mehta
cust101956,anaya iyer,rohan.iyer930@example.com,6796947278,gurugram,97446,mid,anaya,iyer
cust104430,rohan das,aditi.khan362@outlook.com,7461283380,gurugrm,225790,premium,rohan,das
cust103052,sneha mehta,sachin.nair825@yahoo.com,2708568018,surrat,131247,mid,sneha,mehta
cust104030,vihaan chopra,sachin.kapoor67@example.com,945001985,delhi,160827,mid,vihaan,chopra
cust104109,vihaan shah,arjun.reddy165@yahoo.com,8070249795,gurugram,54564,luxury,vihaan,shah
cust101304,priya patle,diya.sharma998@gmail.com,4768316499,hydrabad,108788,luxury,priya,patle
cust101884,ishaan khan,arjun.agarwal573@outlook.com,946369506,hyderbad,350373,luxury,ishaan,khan
cust102532,kabir chopra,rohan.singh573@yahoo.com,7471960339,jaipur,204722,mid,kabir,chopra
cust103666,kabir iyer,vivaan.singh941@gmail.com,1122436691,nodia,200583,luxury,kabir,iyer
cust103403,anaya das,rahul.gupta735@gmail.com,2984577762,poona,135330,luxury,anaya,das
cust101561,aditi patel,,7933900458,poona,203131,mid,aditi,patel
cust101759,priya mehta,arjun.reddy556@outlook.com,1838673433,noida,192477,budget,priya,mehta
cust102090,rahul agarwal,diya.sharma731@outlook.com,7488539842,jaipur,123544,premium,rahul,agarwal
cust102710,anita reddy,vivaan.khan438@example.com,7006137839,kalkata,193079,premium,anita,reddy
cust102176,anaya sharma,anaya.khan178@gmail.com,9124466387,noida,135962,premium,anaya,sharma
cust104509,aarav gupta,diya.kulkarni872@example.com,6144520186,noida,110109,luxury,aarav,gupta
cust103055,mira reddy,mira.kulkarni611@outlook.com,2224903589,nodia,119044,budget,mira,reddy
cust103363,anita nair,anaya.sharma119@gmail.com,5991893915,ahmedabad,48590,premium,anita,nair
cust102759,anaya sharma,ishaan.nair339@gmail.com,3827800716,nodia,167116,budget,anaya,sharma
cust102037,rohan das,sachin.shah819@gmail.com,4636119929,punna,129242,premium,rohan,das
cust102228,diya chopra,anaya.kulkarni370@example.com,6792364337,jaypur,177914,budget,diya,chopra
cust102233,mira das,ishaan.sharma890@gmail.com,8867550307,jaypur,441787,luxury,mira,das
cust100140,aditi patel,aarav.khan643@example.com,9952658663,gurugrm,106231,luxury,aditi,patel
cust100735,aarav khan,vihaan.das7@yahoo.com,1452447870,calcutta,273818,mid,aarav,khan
cust102631,anaya nair,arjun.shah220@yahoo.com,6876618719,delhi,90466,mid,anaya,nair
cust100669,priya iyer,ishaan.agarwal270@gmail.com,6725618291,chennnai,66508,luxury,priya,iyer
cust104278,sachin iyer,arjun.gupta396@yahoo.com,2555051937,surrat,75423,luxury,sachin,iyer
cust103970,anaya kapoor,vihaan.gupta998@example.com,4412129817,jaypur,173186,luxury,anaya,kapoor
cust100957,rahul khan,rahul.mehta127@example.com,7644118152,hyderabad,236687,luxury,rahul,khan
cust104067,kabir khan,diya.sharma309@gmail.com,1901593586,surrat,116789,premium,kabir,khan
cust100215,arjun singh,rohan.mehta613@gmail.com,1137933035,hydrabad,115386,premium,arjun,singh
cust102731,ishaan shah,,4811666324,nodia,293919,luxury,ishaan,shah
cust100748,sachin patel,diya.sharma862@outlook.com,6641847009,ahmedabad,130132,luxury,sachin,patel
cust102837,aditi mehta,sachin.kapoor281@example.com,9248475088,mumbai,220513,premium,aditi,mehta
cust100291,sneha kulkarni,anita.reddy995@outlook.com,5399084927,surrat,159803,mid,sneha,kulkarni
cust101215,kabir nair,kabir.khan765@gmail.com,429678099,gurugram,105027,premium,kabir,nair
cust102408,mira khan,mira.khan813@yahoo.com,233442362,jaipur,317427,budget,mira,khan
cust104792,arjun shah,anita.chopra900@yahoo.com,7226887382,bengluru,195035,mid,arjun,shah
cust104017,rohan gupta,rahul.sharma282@outlook.com,2746863483,surat,221539,premium,rohan,gupta
cust104437,aarav hsah,vihaan.kulkarni86@yahoo.com,4035841898,ahmedabad,178619,luxury,aarav,hsah
cust102474,sachin das,rohan.chopra481@yahoo.com,3380987074,kalkata,114144,premium,sachin,das
cust100177,diya mehta,ishaan.singh630@yahoo.com,7350408568,hydrabad,227855,premium,diya,mehta
cust100103,anaya shah,kabir.iyer318@example.com,4782206691,hydrabad,68468,premium,anaya,shah
cust102519,anaya das,mira.chopra841@yahoo.com,4382475320,jaypur,121110,luxury,anaya,das
cust101965,rahul shah,vivaan.singh616@yahoo.com,3145440928,ahemdabad,151971,luxury,rahul,shah
cust103045,sachin singh,rahul.kulkarni484@yahoo.com,1795034110,surat,52330,mid,sachin,singh
cust100907,diya singh,vihaan.kapoor886@example.com,8531079097,noida,137701,luxury,diya,singh
cust102712,kabir patel,aditi.gupta264@outlook.com,7609132394,mumbaai,70753,mid,kabir,patel
cust103037,sachin kulkarni,mira.gupta823@gmail.com,6992418540,gurgaon,151440,mid,sachin,kulkarni
cust100359,arjun patel,aditi.khan320@yahoo.com,4442790604,ahemdabad,101577,budget,arjun,patel
cust101265,vivaan kapoor,,3221307700,mumbai,218558,premium,vivaan,kapoor
cust100362,ishaan mehta,sachin.agarwal685@outlook.com,9802803395,hyderbad,121576,luxury,ishaan,mehta
cust104365,sachin kapoor,anaya.singh299@outlook.com,5669854743,gurugrm,151755,luxury,sachin,kapoor
cust103191,aditi sharma,vihaan.mehta13@gmail.com,29890741,new delhi,58605,premium,aditi,sharma
cust102070,vivaan shah,aarav.sharma628@outlook.com,4580905574,jaypur,137034,luxury,vivaan,shah
cust101442,vivaan reddy,aditi.kulkarni284@gmail.com,7798842821,bangalore,210499,budget,vivaan,reddy
cust101556,sneha singh,anaya.reddy342@outlook.com,4159932794,hydrabad,189716,budget,sneha,singh
cust104812,vihaan singh,rohan.iyer525@example.com,613645479,kolkata,110030,luxury,vihaan,singh
cust104191,mira sharma,aditi.reddy694@example.com,7376560833,dehli,540160,budget,mira,sharma
cust102900,priya shah,ishaan.shah119@gmail.com,3942193052,surat,60087,luxury,priya,shah
cust104936,ishaan kapoor,kabir.nair182@gmail.com,5525988658,bangalore,307702,budget,ishaan,kapoor
cust104228,diya nair,vihaan.nair233@example.com,109429252,dehli,67660,premium,diya,nair
cust100676,aditi reddy,aarav.kulkarni393@outlook.com,9636808265,jaipur,167588,mid,aditi,reddy
cust103286,vivaan kapoor,rohan.patel206@gmail.com,3371918545,chennai,393956,mid,vivaan,kapoor
cust101743,priya gupta,anita.agarwal320@example.com,5283174035,jaypur,165736,luxury,priya,gupta
cust100710,aditi mehta,sneha.kapoor892@example.com,2757599970,noida,114042,budget,aditi,mehta
cust103256,aschin mehta,anaya.patel975@outlook.com,9799783546,hyderabad,127253,luxury,aschin,mehta
cust104491,rahul iyer,diya.das222@yahoo.com,7748221792,ahemdabad,246232,mid,rahul,iyer
cust102689,priya mehta,anita.iyer504@yahoo.com,8421797300,delhi,211622,mid,priya,mehta
cust104513,ishaan chopra,rohan.singh588@yahoo.com,5787598485,noida,497545,premium,ishaan,chopra
cust104009,arjun sharma,diya.das537@outlook.com,893490025,ahemdabad,463404,premium,arjun,sharma
cust104726,anita shah,kabir.gupta51@yahoo.com,6017095981,nodia,193593,luxury,anita,shah
cust104279,rohan gupta,rohan.reddy562@example.com,2722769833,chennai,153575,mid,rohan,gupta
cust104753,mira das,mira.shah497@yahoo.com,6817524810,bengaluru,166680,premium,mira,das
cust101451,aarav patel,aditi.khan671@outlook.com,5344310769,ahemdabad,171330,luxury,aarav,patel
cust104847,mira kapoor,anaya.agarwal364@example.com,9322198957,ahmedabad,224635,budget,mira,kapoor
cust103573,kabir reddy,ishaan.mehta880@gmail.com,3002345634,surat,148777,budget,kabir,reddy
