broker_id,broker_name,experience_years,rating,experience_level,city_avg_rating,city_Ahmedabad,city_Bangalore,city_Bengaluru,city_Bengluru,city_Calcutta,city_Chennai,city_Chennnai,city_Dehli,city_Delhi,city_Gurgaon,city_Gurugram,city_Gurugrm,city_Hyderabad,city_Hyderbad,city_Hydrabad,city_Jaipur,city_Jaypur,city_Kalkata,city_Kolkata,city_Mumbaai,city_Mumbai,city_Mumbay,city_New Delhi,city_Nodia,city_Noida,city_Poona,city_Pune,city_Punna,city_Surat,city_Surrat,agency_Homenest,agency_Prophub,agency_Propsquare,agency_Skyline Realty,agency_Urbankeys
BRK50127,Sachin Mehta,8.0,4.6,Mid,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50128,Aarav Nair,3.0,3.9,Junior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
BRK50129,Adtii Shah,5.0,4.3,Junior,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50130,Diya Reddy,5.0,3.1,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
BRK50131,Vivaan Reddy,6.0,4.2,Mid,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50132,Vihaan Nair,5.0,3.522222222222222,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50133,Sneha Gupta,8.0,3.1,Mid,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50134,Vihaan Patel,5.0,3.8,Junior,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50135,Rohan Agarwal,6.0,4.5,Mid,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50136,Vihaan Shah,4.0,4.0,Junior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50137,Ishaan Khan,6.0,3.5,Mid,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
BRK50138,Rohan Chopra,9.0,4.6,Mid,3.9333333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50139,Ishaan Agarwal,7.0,3.2,Mid,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50140,Sneha Reddy,4.0,3.1,Junior,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50141,Rohan Shamra,5.0,3.1,Junior,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50142,Ishaan Reddy,5.0,4.7,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50143,Rohan Khan,4.0,2.7,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
BRK50144,Vihaan Shah,4.0,3.5,Junior,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50145,Kabir Gupta,1.0,3.8,Beginner,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BRK50146,Aaravd As,1.0,3.4,Beginner,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50147,Arjun Khan,3.0,2.9,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
BRK50148,Ishaan Mehta,7.0,3.2,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50149,Arjun Sharma,6.0,3.6,Mid,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50150,Aarav Gupta,0.0,3.5,,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50151,Vihaan Kulkarni,5.0,4.6,Junior,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50152,Aditi Iyer,5.0,3.3,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50153,Anaya Das,2.0,3.7,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
BRK50154,Aditi Iyer,1.0,4.9,Beginner,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50155,Anaya Agarwal,6.0,3.5,Mid,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
BRK50156,Aditi Kulkarni,8.0,4.3,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50157,Kabri Das,3.0,4.6,Junior,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50158,Arjun Sharma,12.0,2.7,Senior,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50159,Diya Shah,6.0,3.2,Mid,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50160,Sachin Iyer,4.0,4.9,Junior,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50161,Anaya Singh,9.0,3.9,Mid,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
BRK50162,Rohan Shah,3.0,2.9,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50163,Sneha Shah,4.0,2.9,Junior,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50164,Sachin Singh,1.0,2.9,Beginner,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50165,Diya Sharma,4.0,4.8,Junior,3.9333333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50166,Aarav Reddy,5.0,2.9,Junior,3.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50167,Vihaan Gupta,7.0,4.5,Mid,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50168,Anita Reddy,8.0,4.1,Mid,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
BRK50169,Aditi Agarwal,3.0,4.9,Junior,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
BRK50170,Arjun Iyer,5.0,4.2,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50171,Aarav Mehta,7.0,3.4,Mid,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
BRK50172,Arjun Khan,6.0,2.9,Mid,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
BRK50173,Aarav Gupta,4.0,4.9,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
BRK50174,Kbair Mehta,5.0,3.0,Junior,3.78421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
BRK50175,Anaya Kapoor,5.0,4.2,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50176,Sneha Niar,1.0,4.6,Beginner,4.185714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50177,Rohan Reddy,8.0,5.0,Mid,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50178,Aarav Reddy,5.0,3.3,Junior,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
BRK50179,Priya Das,3.0,3.0,Junior,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
BRK50180,Mira Mheta,2.0,3.0,Beginner,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50181,Vihaan Patel,3.0,3.3,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
BRK50182,Kabir Reddy,5.0,2.6,Junior,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
BRK50183,Ishaan Shah,2.0,4.1,Beginner,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50184,Vivaan Khan,7.0,4.2,Mid,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50185,Ishaan Kapoor,6.0,3.545833333333333,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50186,Diya Sharma,5.0,4.3,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50187,Rahul Kapoor,5.0,2.7,Junior,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
BRK50188,Anita Nair,3.0,3.4,Junior,3.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50189,Kabir Kapoor,2.0,3.4,Beginner,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50190,Anaya Singh,7.0,2.7,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
BRK50191,Aditi Chopra,9.0,4.6,Mid,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
BRK50192,Sachin Kulkarni,2.0,4.2,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
BRK50193,Sachin Agarwal,4.0,3.1,Junior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50194,Rahul Gupta,2.0,3.2,Beginner,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50195,Ishaan Agarwal,2.0,3.5869565217391304,Beginner,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50196,Sneha Chopra,3.0,4.3,Junior,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
BRK50197,Mira Shah,8.0,2.7,Mid,3.2125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50198,Sachin Nair,5.0,3.4,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50199,Ishaan Gupta,9.0,2.9,Mid,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
BRK50200,Diya Iyer,7.0,3.1,Mid,4.185714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50201,Vivaan Gupta,4.0,4.3,Junior,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50202,Mira Kulkarni,1.0,3.3,Beginner,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50203,Vivaan Gupta,3.0,4.8,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50204,Sneha Patel,5.0,2.7,Junior,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50205,Ishaand As,2.0,4.8,Beginner,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
BRK50206,Anita Khan,2.0,2.6,Beginner,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50207,Arjun Gupta,2.0,4.0,Beginner,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50208,Anita Patel,8.0,4.4,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
BRK50209,Kabir Patel,9.0,4.4,Mid,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
BRK50210,Sachin Gupta,8.0,2.8,Mid,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
BRK50211,Anita Kapoor,8.0,4.8,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50212,Ishaan Singh,9.0,3.2,Mid,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50213,Arjun Iyer,12.0,3.9,Senior,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50214,Mira Kapoor,9.0,4.7,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50215,Rohan Chopra,11.0,3.86,Senior,3.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50216,Mira Khan,10.0,3.4,Mid,3.914285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
BRK50217,Ishaan Shah,2.0,3.5,Beginner,3.6260869565217395,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50218,Sneha Sharma,6.0,4.7,Mid,3.9333333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50219,Rahul Gupta,1.0,3.3,Beginner,3.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50220,Rahul Iyer,5.0,3.9,Junior,3.808333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
BRK50221,Anita Singh,6.0,3.0,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50222,Anita Patel,3.0,3.3,Junior,3.8041666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50223,Priya Chopra,7.0,2.6,Mid,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50224,Sachin Mehta,11.0,4.9,Senior,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50225,Aarav Chopra,8.0,2.9,Mid,3.522222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50226,Arjun Khan,4.0,2.9,Junior,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50227,Aditi Chopra,5.0,2.6,Junior,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50228,Ishaan Sharma,3.0,2.9,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
BRK50229,Rohan Shah,7.0,4.6,Mid,3.5869565217391304,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50230,Vihaan Gupta,0.0,3.8,,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50231,Rohan Kulkarni,2.0,2.6,Beginner,3.738095238095238,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50232,Diya Erddy,3.0,4.0,Junior,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50233,Arjun Nair,7.0,4.4,Mid,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50234,Ishaan Mehta,5.0,3.0,Junior,3.4058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
BRK50235,Aditi Kapoor,5.0,4.2,Junior,4.014285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50236,Priya Agarwal,6.0,3.1,Mid,3.5545454545454547,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50237,Vivaan Kapoor,8.0,3.5,Mid,3.9384615384615387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BRK50238,Anaya Kulkarni,3.0,4.8,Junior,4.185714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50239,Sneha Kulkarni,6.0,4.8,Mid,3.6899999999999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50240,Rohan Reddy,7.0,4.9,Mid,3.905882352941177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
BRK50241,Arjun Reddy,5.0,3.2,Junior,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50242,Ishaan Reddy,4.0,4.4,Junior,3.9761904761904763,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50243,Vivaan Iyer,9.0,4.3,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50244,Rohan Nair,9.0,4.7,Mid,3.5458333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BRK50245,Aarva Agarwal,1.0,4.2,Beginner,3.831578947368421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
BRK50246,Aditi Khan,8.0,4.7,Mid,3.629166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50247,Kabir Reddy,5.0,4.8,Junior,3.65,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRK50248,Rahul Aagrwal,3.0,3.0,Junior,3.6666666666666665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BRK50249,Rahul Reddy,2.0,2.9,Beginner,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
BRK50250,Mira Iyer,5.0,3.4,Junior,3.2125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50251,Pryia Kulkarni,6.0,4.5,Mid,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
BRK50252,Anita Shah,10.0,4.2,Mid,3.807142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BRK50253,Mira Snigh,4.0,4.0,Junior,3.8086956521739133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
BRK50254,Rahul Agarwal,11.0,3.3,Senior,3.477777777777778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BRK50255,Ishaan Chopra,6.0,3.2,Mid,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
BRK50256,Rahul Patel,3.0,4.0,Junior,3.4842105263157896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
