customer_id,full_name,email,phone,city,annual_income,segment
CUST101485,Aditi Sharma,rohan.khan7@gmail.com,3425225782,Gurugrm,102896,Premium
CUST101486,Aditi Reddy,rahul.gupta255@gmail.com,9794661354,Gurugrm,221159,Mid
CUST101487,Vihaan Iyer,kabir.reddy814@example.com,8307085871,Jaipur,183232,Premium
CUST101488,Kabir Cohpra,vihaan.khan521@yahoo.com,6301119109,Ahemdabad,135256,Luxury
CUST101489,Vihaan Singh,mira.reddy at outlook.com,8414795065,Jaipur,432921,Luxury
CUST101490,Aditi Chopra,,0183004845,Jaypur,,Premium
CUST101491,Mira Kaopor,sneha.reddy89@gmail.com,9153834106,Ahemdabad,108850,Luxury
CUST101492,Aarav Das,anaya.iyer528@outlook.com,7263498233,Gurugram,194247,Budget
CUST101493,Anaya Chopra,kabir.kapoor953@outlook.com,1110312607,Jaypur,269595,Luxury
CUST101494,Anaya Gupta,sneha.agarwal850@yahoo.com,6458136838,Noida,162714,Budget
CUST101495,Ishaan Nair,sneha.iyer630@gmail.com,1053045106,Gurgaon,90356,Mid
CUST101496,Anaya Shah,sneha.reddy325@example.com,9387513867,Mumbai,246624,Mid
CUST101497,Arjun Mehta,rahul.das277@example.com,2383850407,Hydrabad,233994,Luxury
CUST101498,Vivaan Kulakrni,vivaan.agarwal445@example.com,3523864167,Hydrabad,565587,Mid
CUST101499,Vivaan Shah,arjun.nair793@yahoo.com,8992361696,Surat,142664,Budget
CUST101500,Vivaan Aagrwal,diya.khan931@gmail.com,9666934244,Calcutta,185100,Luxury
CUST101501,Sneha Das,ishaan.patel624@outlook.com,3448917801,Ahemdabad,115883,Budget
CUST101502,Aarav Shah,kabir.singh870@example.com,7599982545,Gurugram,,Mid
CUST101503,Aarav Gupta,sneha.nair at example.com,0348057628,Chennai,,Luxury
CUST101504,Sachin Iyer,,4673160854,Kolkata,271245,Premium
CUST101505,Kabir Reddy,kabir.reddy513@outlook.com,3120522308,Punna,88651,Premium
CUST101506,Anaya Nair,arjun.singh566@outlook.com,1352539225,Ahemdabad,108600,Budget
CUST101507,Rahul Reddy,aditi.patel938@yahoo.com,6179256600,Hydrabad,80425,Budget
CUST101508,Aditi Kulkarni,sachin.nair400@yahoo.com,5382975050,Poona,363990,Mid
CUST101509,Anaya Patel,priya.reddy774@example.com,7445036115,Hyderabad,,Premium
CUST101510,Sneha Kapoor,aditi.gupta603@yahoo.com,8570427081,Hydrabad,230533,Luxury
CUST101511,Diya Das,rohan.sharma27@example.com,9453170046,Hydrabad,96893,Mid
CUST101512,Priya Chopra,arjun.singh485@yahoo.com,,Bengaluru,170306,Luxury
CUST101513,Vivaan Patle,aditi.shah552@gmail.com,4290311946,Jaypur,111843,Budget
CUST101514,Kabir Shah,vivaan.khan80@example.com,3206253908,Chennnai,39796,Budget
CUST101515,Mira Mehta,kabir.gupta585@example.com,2516338373,New Delhi,170541,Budget
CUST101516,Kabir Mehta,aarav.reddy431@example.com,8358274396,Surat,,Premium
CUST101517,iVvaan Mehta,aarav.shah626@gmail.com,2001359105,Poona,46617,Luxury
CUST101518,Aarav Reddy,priya.chopra124@example.com,9838658523,Chennai,146580,Mid
CUST101519,Mira Chopra,sneha.agarwal43@outlook.com,3379833512,Bangalore,125554,Budget
CUST101520,Ishaan Nair,mira.sharma751@outlook.com,2931412702,Jaypur,85226,Luxury
CUST101521,Sachin Kapoor,priya.kulkarni314@outlook.com,,Bengluru,139975,Budget
CUST101522,Rohan Chopra,vivaan.das833@gmail.com,3285433026,Delhi,50828,Mid
CUST101523,Rahul Sharma,rahul.shah779@example.com,8383957571,Jaipur,,Budget
CUST101524,Anaya Gupta,diya.patel840@example.com,8640618615,Punna,331578,Budget
CUST101525,Anita Chopra,priya.kapoor248@outlook.com,6644477613,Kalkata,76344,Budget
CUST101526,Priya Kapoor,diya.iyer712@example.com,8830935355,Chennnai,156490,Luxury
CUST101527,Aarav Singh,rahul.patel428@outlook.com,9742395018,Gurugram,382774,Mid
CUST101528,Priya Iyer,rohan.sharma348@outlook.com,4621684644,Gurugram,175157,Budget
CUST101529,Rahul Mehta,priya.mehta434@gmail.com,8194997223,Ahemdabad,119235,Luxury
CUST101530,Aarav Chopra,mira.kapoor809@outlook.com,1298758250,Noida,94245,Luxury
CUST101531,Aditi Mehta,kabir.agarwal46@gmail.com,6394590700,Gurugrm,181085,Luxury
CUST101532,Vivaan Shah,kabir.nair419@example.com,5743702412,Poona,150303,Budget
CUST101533,Vihaan Kulkarni,ishaan.agarwal393@outlook.com,4257215818,Chennai,237743,Mid
CUST101534,Mira Reddy,priya.reddy708@outlook.com,8690876927,Mumbaai,65371,Budget
CUST101535,Vivaan Shah,vivaan.shah799@yahoo.com,7195494165,Jaipur,310590,Mid
CUST101536,Sachin Gupta,vivaan.khan678@yahoo.com,0499038334,Hyderbad,127753,Premium
CUST101537,Vihaan Reddy,aarav.khan336@gmail.com,5283199569,Ahmedabad,239319,Premium
CUST101538,Aditi Mehta,mira.kapoor785@gmail.com,2441330062,Ahemdabad,105507,Luxury
CUST101539,Vivaan Reddy,sneha.das287@outlook.com,4429303884,Dehli,74698,Luxury
CUST101540,Sneha Chopra,rahul.mehta440@yahoo.com,5736355827,Hyderbad,115820,Mid
CUST101541,Aarav Agarwal,anaya.das586@example.com,2953156523,Poona,91801,Mid
CUST101542,Anaya Gupta,aarav.kulkarni231@outlook.com,0073984030,Kolkata,129988,Mid
CUST101543,Ishaan Agarwal,,2504613977,Hydrabad,240081,Mid
CUST101544,Sneha Chopra,kabir.reddy895@gmail.com,9781792627,Chennai,310912,Mid
CUST101545,Priya Kapoor,kabir.patel382@example.com,1514985583,Gurugram,183902,Luxury
CUST101546,Vivaan Agarwal,sneha.mehta409@gmail.com,7755139510,Chennnai,117676,Budget
CUST101547,Rohan Nair,,6991721650,Nodia,124145,Budget
CUST101548,Diya Reddy,rohan.sharma at yahoo.com,1755271231,Dehli,232196,Luxury
CUST101549,Vivaan Agarwal,,8737768176,Chennai,321821,Mid
CUST101550,Vivaan Patel,anita.nair545@gmail.com,4587827573,Surrat,134075,Budget
CUST101551,Aarav Patel,aarav.nair43@example.com,4559818461,Kolkata,150948,Luxury
CUST101552,Diya Shah,arjun.iyer278@outlook.com,1268276756,Gurgaon,103677,Budget
CUST101553,Anita Reddy,vivaan.chopra485@example.com,,Nodia,184259,Budget
CUST101554,Rohan Mehta,rahul.gupta592@gmail.com,5856614433,Mumbay,288979,Budget
CUST101555,Ishaan Mehta,sachin.mehta602@example.com,7367368374,Bengluru,28469,Luxury
CUST101556,Sneha Singh,anaya.reddy342@outlook.com,4159932794,Hydrabad,189716,Budget
CUST101557,Ishaan Das,sachin.patel581@outlook.com,4948965357,Chennnai,116959,Luxury
CUST101558,Anaya Kulkarni,sachin.kapoor386@example.com,0662688625,Chennnai,40266,Mid
CUST101559,Priya Khan,sneha.mehta545@gmail.com,0391731558,Poona,196456,Premium
CUST101560,Aarav Singh,kabir.gupta41@yahoo.com,0569266379,Kolkata,154244,Mid
CUST101561,Aditi Patel,vihaan.agarwal at gmail.com,7933900458,Poona,203131,Mid
CUST101562,Rahul Reddy,rohan.chopra836@gmail.com,7258846730,Mumbay,71710,Luxury
CUST101563,Aarav Kulkarni,rohan.khan635@example.com,0297163294,Bengaluru,586710,Mid
CUST101564,Vivaan Gupta,ishaan.reddy316@outlook.com,8302191244,Gurgaon,173928,Budget
CUST101565,Sneha Reddy,mira.gupta694@example.com,9085517082,Mumbaai,132474,Premium
CUST101566,Vihaan Gupta,arjun.kulkarni452@yahoo.com,8325422376,Dehli,406162,Premium
CUST101567,Vihaan Singh,sneha.das180@example.com,9430455751,Ahmedabad,240715,Luxury
CUST101568,Vivaan Nair,arjun.das826@example.com,4576405738,Bengluru,268264,Luxury
CUST101569,Vihaan Patel,vivaan.khan420@outlook.com,0810467399,Mumbaai,327071,Premium
CUST101570,Rohan Kulkarni,rohan.iyer158@yahoo.com,7584160022,Hydrabad,46959,Luxury
CUST101571,Rahul Khan,sneha.iyer598@gmail.com,8239054149,Jaypur,443121,Premium
CUST101572,Ishaan Gupta,vivaan.singh229@gmail.com,,New Delhi,132139,Luxury
CUST101573,Rohan Khan,aarav.iyer142@gmail.com,9006914571,Surrat,193164,Mid
CUST101574,Anaya Kulkarni,rahul.nair676@example.com,7634212391,Noida,283139,Budget
CUST101575,Ishaan Kapoor,anaya.agarwal268@example.com,6627520253,Chennnai,106151,Mid
CUST101576,Aarav Iyer,arjun.singh167@example.com,6517218474,New Delhi,196958,Budget
CUST101577,Aditi Chopra,sachin.nair106@example.com,1921230602,Hyderbad,257229,Premium
CUST101578,Rahul Iyer,rahul.mehta899@gmail.com,1780930922,Dehli,158719,Budget
CUST101579,Anita Kapoor,anita.das992@example.com,1636684505,Delhi,218991,Mid
CUST101580,Vihaan Patel,aarav.khan761@yahoo.com,3685955097,Chennai,62096,Luxury
CUST101581,Rahul Iyer,vivaan.kapoor215@gmail.com,8569829156,Ahmedabad,79598,Luxury
CUST101582,Anita Das,,1325049637,Jaipur,81625,Budget
CUST101583,Anaya Das,anita.kulkarni351@yahoo.com,3510405685,Poona,203345,Luxury
CUST101584,Anita Patel,diya.shah545@example.com,8220228875,Surrat,1537602,Budget
CUST101585,Anita Das,ishaan.agarwal910@gmail.com,4343447634,Surrat,190555,Mid
CUST101586,Aditi Singh,aarav.agarwal438@example.com,5765244320,Hyderbad,148937,Budget
CUST101587,Anaya Iyer,anita.das22@yahoo.com,7021280586,Surat,156577,Mid
CUST101588,Rahul Das,priya.kapoor756@example.com,9011076955,Hydrabad,293599,Mid
CUST101589,Priya Shha,rohan.patel267@outlook.com,2502806646,Hydrabad,249782,Premium
CUST101590,Aditi Das,arjun.kapoor889@yahoo.com,4103614368,Chennnai,81792,Mid
CUST101591,Arjun aPtel,diya.kulkarni97@gmail.com,6076022103,Chennnai,299603,Luxury
CUST101592,Vihaan Iyer,vivaan.chopra850@gmail.com,6106936731,Chennai,160435,Premium
CUST101593,Priya Iyer,aditi.agarwal219@gmail.com,4610490618,Nodia,266042,Premium
CUST101594,Anita Kapoor,aarav.chopra116@yahoo.com,6976316104,Mumbaai,49050,Premium
CUST101595,Sachin Chopra,sachin.agarwal108@yahoo.com,3467382225,Ahemdabad,64034,Premium
CUST101596,Vivaan Chopra,arjun.das423@gmail.com,2411022269,Ahmedabad,232840,Budget
CUST101597,Priya Patel,rahul.reddy613@yahoo.com,2012983413,Hyderabad,55248,Luxury
CUST101598,Rahul Patel,aarav.singh440@yahoo.com,4210597428,Bengluru,205635,Budget
CUST101599,Anita Das,sneha.nair322@gmail.com,6100085112,Dehli,199364,Mid
CUST101600,Aarav Reddy,vihaan.gupta270@example.com,9990952302,Hyderabad,177622,Luxury
CUST101601,Aarav Reddy,kabir.kulkarni307@outlook.com,4364053393,Bangalore,201452,Mid
CUST101602,Vihaan Shah,kabir.das335@example.com,3345921325,Gurugram,190862,Luxury
CUST101603,Anita Reddy,sachin.patel720@example.com,6203976606,Chennnai,212871,Premium
CUST101604,Rahul Gupta,rohan.mehta456@gmail.com,8136590290,Ahmedabad,127546,Mid
CUST101605,PriyaA garwal,rohan.khan295@example.com,0046642761,Jaypur,160632,Budget
CUST101606,Ishaan Agarwal,anita.iyer402@example.com,2232163969,Delhi,943758,Premium
CUST101607,Sachin Mehta,aditi.das433@yahoo.com,2916092982,Bengluru,321945,Budget
CUST101608,Sachin Iyer,diya.shah166@gmail.com,,New Delhi,234987,Luxury
CUST101609,Sneha Das,kabir.gupta523@outlook.com,1264184246,Dehli,205946,Luxury
CUST101610,Kabir Kapoor,kabir.nair335@gmail.com,4634512921,Nodia,105183,Mid
CUST101611,Kabir Patel,rohan.das962@gmail.com,6545892102,Surat,186481,Mid
CUST101612,Ishaan Sharma,aditi.chopra460@yahoo.com,6496236428,Surrat,140344,Premium
CUST101613,Anita Iyer,,7275070046,Hyderabad,287119,Mid
CUST101614,Rahul Shah,anita.reddy876@gmail.com,7325957371,Hydrabad,93989,Mid
CUST101615,Anita Reddy,aarav.khan258@example.com,6785172346,Hyderbad,39426,Budget
CUST101616,Kabir Iyer,aarav.reddy469@outlook.com,2657790835,Nodia,116281,Budget
CUST101617,Kabir Kapoor,vivaan.iyer756@example.com,4736707691,Hyderabad,247222,Premium
CUST101618,Sachin Kapoor,sneha.gupta280@example.com,0615131691,Chennnai,711613,Premium
CUST101619,Priya Sharma,aarav.kulkarni42@outlook.com,8080567508,Ahemdabad,301110,Budget
CUST101620,Priya Singh,ishaan.mehta259@yahoo.com,,Chennnai,90478,Mid
CUST101621,Aarav Nair,mira.patel125@outlook.com,1453890262,Pune,142710,Luxury
CUST101622,Ishaan Iyer,rohan.kulkarni398@outlook.com,7607304931,Mumbaai,91990,Mid
CUST101623,Aarav Gupta,kabir.iyer327@yahoo.com,,Kolkata,,Mid
CUST101624,Rohan Nair,rohan.kulkarni191@example.com,2232266410,Hyderabad,94999,Budget
CUST101625,Arjun Gupta,anita.nair517@example.com,3026842995,Mumbai,60692,Mid
CUST101626,Anaya Kapoor,aditi.reddy656@outlook.com,8648326522,Surat,212512,Budget
CUST101627,Diya Mehta,vivaan.kapoor220@example.com,2158795074,Poona,183029,Mid
CUST101628,Diya Nair,kabir.chopra315@outlook.com,8068500192,Bengluru,146906,Premium
CUST101629,Vihaan Gupta,diya.nair3@yahoo.com,7378455603,Jaipur,200334,Budget
CUST101630,Ishaan Patel,kabir.kulkarni at gmail.com,3783157449,Bengluru,551275,Mid
CUST101631,Sachin Chopra,vivaan.kulkarni864@example.com,7493441158,Mumbay,174598,Luxury
CUST101632,Aditi Kulkarni,mira.patel313@yahoo.com,0597413914,Jaipur,129697,Mid
CUST101633,Rohan Agarwal,vivaan.das894@example.com,4788957891,Hyderabad,273677,Premium
CUST101634,Vihaan Singh,diya.kapoor688@gmail.com,6958841485,Chennai,60772,Luxury
CUST101635,Anaya Sharma,mira.mehta747@outlook.com,3476721629,New Delhi,255807,Budget
CUST101636,Vivaan Kapoor,aditi.singh804@outlook.com,3929592116,Pune,102259,Premium
CUST101637,Ishaan Kulkarni,diya.sharma476@gmail.com,0862164112,Mumbaai,99706,Luxury
CUST101638,Vivaan Shah,rahul.shah390@gmail.com,1239260246,Jaypur,173855,Luxury
CUST101639,Sneha Chopra,sneha.das893@outlook.com,,Gurgaon,443925,Mid
CUST101640,Anaya Das,anaya.das287@yahoo.com,2090973521,Gurgaon,104060,Luxury
CUST101641,Rahul Mehta,anaya.sharma247@example.com,3208790599,Calcutta,288223,Mid
CUST101642,Kabir Singh,diya.iyer758@yahoo.com,5551134054,Chennai,204167,Premium
CUST101643,Rohan Nair,rohan.sharma425@example.com,4268951038,Bengluru,70647,Premium
CUST101644,Rohan Reddy,mira.gupta38@example.com,8717143579,Chennai,282023,Budget
CUST101645,Rahul Shah,sneha.iyer713@outlook.com,7609037637,Jaipur,99139,Mid
CUST101646,Vivaan Agarwal,vivaan.patel365@outlook.com,8939789554,Mumbai,67366,Premium
CUST101647,Anita Iyer,priya.patel670@outlook.com,2732188666,Kolkata,101228,Premium
CUST101648,Aarav Das,sachin.mehta982@yahoo.com,6623272521,Noida,105214,Premium
CUST101649,Ishaan Das,priya.reddy at outlook.com,3754970527,Mumbai,232171,Luxury
CUST101650,Aditi Singh,anita.nair497@outlook.com,8726446580,Jaipur,104911,Mid
CUST101651,Kabir Shah,rohan.patel572@gmail.com,0016985983,Gurugrm,398748,Luxury
CUST101652,Diya Mehta,,7077762158,Jaipur,,Budget
CUST101653,Rahul Agarwal,ishaan.kulkarni994@example.com,8991370488,Kalkata,105754,Luxury
CUST101654,Arjun Reddy,vivaan.singh124@example.com,8850347317,Gurgaon,98649,Luxury
CUST101655,Rahul Gupta,aditi.sharma561@outlook.com,6684081009,Chennai,186598,Luxury
CUST101656,Kabir Mehta,anita.mehta at outlook.com,2721694092,Gurugrm,,Mid
CUST101657,Vihaan Shah,aditi.iyer279@outlook.com,2605367357,Pune,44089,Luxury
CUST101658,Arjun Nair,aditi.kulkarni905@yahoo.com,4060602517,New Delhi,95714,Budget
CUST101659,Vivaan Das,vivaan.khan102@gmail.com,3575594768,New Delhi,237470,Luxury
CUST101660,Priya Nair,vihaan.kapoor560@yahoo.com,8960541248,Bangalore,181225,Mid
CUST101661,Rahul Agarwal,rohan.khan391@example.com,5116965669,Noida,164891,Budget
CUST101662,Priya Gupta,sachin.singh982@example.com,2035091153,Delhi,,Premium
CUST101663,Aarav Reddy,rahul.mehta109@yahoo.com,4648443354,Hyderabad,44066,Budget
CUST101664,Ishaan Singh,rahul.patel234@outlook.com,1115893470,Bengaluru,133905,Premium
CUST101665,Sneha Kulkarni,rohan.agarwal554@example.com,4327516099,Nodia,56103,Luxury
CUST101666,Kabir Reddy,anita.khan301@example.com,4372020927,Pune,268610,Budget
CUST101667,Kabir Khan,vivaan.das436@yahoo.com,1340895182,Bengaluru,161903,Premium
CUST101668,Sneha Reddy,sneha.khan444@yahoo.com,5418077130,Kalkata,154211,Mid
CUST101669,Vivaan Nair,aditi.chopra918@yahoo.com,9168702881,Mumbaai,206758,Premium
CUST101670,Vihaan Iyer,aditi.nair at example.com,9827654771,Kalkata,197536,Luxury
CUST101671,Mira Agarwal,vivaan.mehta30@outlook.com,8349511227,Bengaluru,187110,Mid
CUST101672,Aarav Patel,aarav.patel at gmail.com,9054987952,Jaypur,200536,Budget
CUST101673,Ishaan Patel,,8556754158,Nodia,114296,Luxury
CUST101674,Aarav Gupta,ishaan.shah219@example.com,3637343558,Nodia,73039,Mid
CUST101675,Rohan Mehta,,4943504132,Ahmedabad,199759,Mid
CUST101676,Aidti Sharma,arjun.reddy499@example.com,5739907411,Surat,387618,Premium
CUST101677,Vivaan Iyer,diya.agarwal462@yahoo.com,7832362778,Noida,298611,Budget
CUST101678,Priya Patel,aditi.patel545@yahoo.com,5406127241,Bengaluru,143126,Mid
CUST101679,Priya Kapoor,diya.iyer878@gmail.com,6532686887,Bengaluru,234990,Luxury
CUST101680,Anita Kulkarni,sachin.agarwal515@yahoo.com,8895620473,Bangalore,124985,Premium
CUST101681,Vihaan Mehta,sachin.das326@example.com,3737383194,Bangalore,204987,Mid
CUST101682,Ishaan Kapoor,ishaan.das920@yahoo.com,,Surat,113019,Budget
CUST101683,Vihaan Agarwal,aarav.kulkarni553@example.com,4321634127,Bengluru,177065,Premium
CUST101684,Diya Chopra,rohan.agarwal680@example.com,2064556545,Chennnai,541212,Luxury
CUST101685,Priya Khan,anita.nair812@yahoo.com,1274450434,Mumbai,258712,Premium
CUST101686,Diya Iyer,ishaan.kapoor753@yahoo.com,6054241978,Mumbay,399967,Premium
CUST101687,Vihaan Chopra,anaya.shah38@outlook.com,,Ahmedabad,102326,Mid
CUST101688,Mira Singh,mira.das204@example.com,7519625315,Jaipur,107833,Budget
CUST101689,Aarav Iyer,diya.reddy662@example.com,,New Delhi,158936,Luxury
CUST101690,Vivaan Chopra,ishaan.gupta205@gmail.com,9588396520,Nodia,227305,Budget
CUST101691,Vivaan Nair,vivaan.khan938@outlook.com,9843976422,Hyderbad,143612,Premium
CUST101692,Sachin Chopra,priya.patel342@yahoo.com,6289899922,Dehli,298938,Premium
CUST101693,Aditi Nair,mira.gupta659@example.com,5891054003,Poona,116971,Premium
CUST101694,Anita Nair,arjun.gupta844@outlook.com,1212997312,Bengluru,,Luxury
CUST101695,Aarav Iyer,sachin.gupta621@outlook.com,1045646191,Calcutta,290982,Luxury
CUST101696,Kabir Patel,diya.khan609@gmail.com,7886563845,Hydrabad,83326,Mid
CUST101697,Sachin Iyer,aarav.sharma1@gmail.com,,Gurugrm,230909,Premium
CUST101698,Mira Shah,aditi.reddy896@yahoo.com,2864560529,Hyderbad,142286,Luxury
CUST101699,Vihaan Sharma,ishaan.reddy254@gmail.com,5140378496,Chennnai,299918,Budget
CUST101700,Aarav Iyer,rohan.kapoor592@yahoo.com,1361439655,Pune,117885,Luxury
CUST101701,Kabir Reddy,aditi.sharma225@yahoo.com,0293419754,Gurugrm,196157,Luxury
CUST101702,Sachin Nair,aditi.singh230@outlook.com,6455198200,Dehli,225805,Budget
CUST101703,Ishaan Iyer,kabir.kulkarni169@gmail.com,5292794262,Nodia,31184,Budget
CUST101704,Rohan Gupta,ishaan.singh322@yahoo.com,1936236437,Mumbay,52671,Premium
CUST101705,Aditi Das,vivaan.das377@yahoo.com,6197827224,Bangalore,175735,Budget
CUST101706,Sneha Singh,kabir.nair369@outlook.com,2621308534,Ahemdabad,150866,Mid
CUST101707,Sneha Sharma,vivaan.gupta13@yahoo.com,9735645696,Nodia,299371,Premium
CUST101708,Priya Patel,aarav.agarwal143@gmail.com,5616778404,Noida,186389,Mid
CUST101709,Priya Shah,diya.nair817@example.com,4402521438,Pune,75921,Budget
CUST101710,Ishaan Mehta,priya.sharma128@outlook.com,7672065099,Chennnai,198186,Budget
CUST101711,AditiD as,mira.agarwal414@outlook.com,8364183424,Noida,103747,Mid
CUST101712,Anaya Chopra,aditi.kulkarni789@outlook.com,9820800324,Chennai,141808,Premium
CUST101713,Rahul Reddy,sneha.kulkarni540@yahoo.com,1227705437,Noida,119918,Luxury
CUST101714,Sneha Chopra,anita.agarwal126@gmail.com,9745339030,Nodia,200614,Luxury
CUST101715,Vivaan Nair,aditi.mehta118@outlook.com,9470547177,Calcutta,,Premium
CUST101716,Anita Patel,anita.iyer523@gmail.com,8483382270,Bangalore,83104,Budget
CUST101717,Aditi Das,rohan.khan610@gmail.com,2857764855,Calcutta,42848,Budget
CUST101718,Anita Agarwal,aarav.agarwal321@example.com,1181886306,Surrat,589100,Premium
CUST101719,Rahul Shah,arjun.kapoor522@gmail.com,5129357632,Mumbai,89380,Premium
CUST101720,Priya Niar,sachin.agarwal at gmail.com,9752088846,Calcutta,96924,Premium
CUST101721,Vivaan Reddy,anaya.chopra974@yahoo.com,0671078345,Chennai,81393,Mid
CUST101722,Diya Sharma,rahul.singh359@outlook.com,1076481615,Nodia,,Luxury
CUST101723,Diya Patel,sachin.singh917@gmail.com,1856580188,Jaipur,125097,Mid
CUST101724,Vihaan Kapoor,mira.reddy249@example.com,5129269355,Surat,235323,Luxury
CUST101725,Priya Singh,sachin.reddy962@outlook.com,4238808684,Jaypur,180872,Luxury
CUST101726,Diya Singh,kabir.agarwal701@yahoo.com,6622907137,Ahemdabad,198183,Mid
CUST101727,Vihaan Sharma,rahul.khan951@example.com,0444813557,Gurugrm,114159,Luxury
CUST101728,Diya Shah,vivaan.nair437@yahoo.com,3637128723,Noida,155753,Luxury
CUST101729,Vivaan Khan,rohan.iyer568@example.com,4214482074,Kolkata,337898,Budget
CUST101730,Mira Gupta,anaya.sharma643@gmail.com,,Jaipur,160533,Mid
CUST101731,Arjun Chopra,ishaan.sharma360@gmail.com,1789377822,Chennnai,195511,Budget
CUST101732,Priya Khan,rahul.khan656@yahoo.com,0878080513,Gurgaon,48150,Premium
CUST101733,Aditi Das,priya.nair828@yahoo.com,0800349111,Calcutta,221881,Luxury
CUST101734,Anaya Patel,aditi.reddy at outlook.com,1375614934,Bangalore,189980,Premium
CUST101735,Arjun Das,aditi.nair154@outlook.com,2205561771,Hyderbad,352401,Budget
CUST101736,Ishaan Nair,,6500559993,Jaypur,31205,Luxury
CUST101737,Sachin Singh,aarav.nair410@example.com,7137588661,Mumbaai,164915,Luxury
CUST101738,Diya Agarwal,arjun.sharma845@gmail.com,8070111439,Mumbai,,Premium
CUST101739,Anita Patel,sneha.sharma384@outlook.com,7405615548,Noida,170368,Budget
CUST101740,Priya Chopra,ishaan.shah303@gmail.com,2587539417,Calcutta,110920,Premium
CUST101741,Rohan Shah,vihaan.singh69@outlook.com,3127965791,Chennnai,183302,Premium
CUST101742,Diya Kulkarni,anaya.agarwal743@gmail.com,6884901219,Surat,246047,Premium
CUST101743,Priya Gupta,anita.agarwal320@example.com,5283174035,Jaypur,165736,Luxury
CUST101744,Priya Reddy,anita.singh230@yahoo.com,1305727223,Chennnai,135230,Premium
CUST101745,Mira Sharma,anaya.gupta465@yahoo.com,9546128670,Nodia,141867,Budget
CUST101746,Aditi Nair,sneha.kulkarni17@gmail.com,3593017985,Jaypur,127659,Premium
CUST101747,oRhan Nair,vivaan.iyer at outlook.com,6512666807,Mumbay,,Budget
CUST101748,Priya Iyer,priya.khan511@gmail.com,4873438155,Gurugrm,104650,Premium
CUST101749,Rohan Khan,ishaan.shah91@example.com,5444171350,Kolkata,48727,Mid
CUST101750,Rahul Singh,sneha.shah51@gmail.com,6809513717,Gurgaon,362794,Mid
CUST101751,Anaya yIer,mira.gupta at yahoo.com,9398196223,Noida,55995,Mid
CUST101752,Aditi Kulkarni,rohan.chopra568@example.com,2042100890,Hyderabad,149553,Budget
CUST101753,Vihaan Mehta,mira.kapoor at example.com,0103954175,Chennai,73338,Luxury
CUST101754,Diya Kulkarni,rohan.chopra at yahoo.com,1289404970,Hyderabad,135025,Luxury
CUST101755,Priya Singh,sneha.nair166@outlook.com,1515204128,Mumbai,89802,Mid
CUST101756,Sneha Gupta,aditi.singh456@yahoo.com,3033237171,Bengaluru,156066,Luxury
CUST101757,Priya Reddy,ishaan.reddy11@gmail.com,0001222563,Bangalore,96637,Budget
CUST101758,Rahul Mehta,aarav.das734@yahoo.com,4127925811,Calcutta,73477,Premium
CUST101759,Priya Mehta,arjun.reddy556@outlook.com,1838673433,Noida,192477,Budget
CUST101760,Vihaan Chopra,rohan.nair195@gmail.com,5426828363,Gurgaon,355830,Mid
CUST101761,Sachin Khan,rohan.kulkarni651@yahoo.com,,Surrat,196598,Luxury
CUST101762,Sachin Chopra,vihaan.iyer39@gmail.com,1526609955,Gurugrm,170433,Luxury
CUST101763,Kabir Agarwal,anaya.das at gmail.com,1172463510,Bangalore,,Luxury
CUST101764,Aditi Patel,mira.patel427@example.com,5879921460,Jaypur,151675,Premium
CUST101765,rPiya Mehta,diya.mehta688@example.com,0274936778,Chennnai,208312,Budget
CUST101766,Aditi Khan,sachin.gupta234@outlook.com,8062854808,Gurgaon,107766,Premium
CUST101767,Vivaan Das,rahul.singh38@outlook.com,,Bangalore,273152,Budget
CUST101768,Kabir Kulkarni,rohan.chopra519@outlook.com,1254721297,Kolkata,155293,Premium
CUST101769,Arjun Kapoor,diya.mehta721@yahoo.com,9965225044,Dehli,196646,Luxury
CUST101770,Arjun Kapoor,vivaan.das334@yahoo.com,4435375771,Calcutta,117990,Mid
CUST101771,Anita Khan,priya.chopra434@yahoo.com,0671217789,Mumbaai,118458,Premium
CUST101772,Sneha Agarwal,arjun.iyer414@yahoo.com,2497873465,Mumbai,,Mid
CUST101773,Anaya Nair,arjun.gupta934@gmail.com,1571954222,Surrat,200057,Budget
CUST101774,Vivaan Das,rahul.khan366@outlook.com,0429377991,Surat,195476,Budget
CUST101775,Aarav Mehta,sachin.reddy373@outlook.com,0338575747,Surrat,86164,Budget
CUST101776,Aditi Iyer,rohan.das498@yahoo.com,8724726206,Hydrabad,102077,Mid
CUST101777,Rahul Mehta,aditi.reddy at gmail.com,3373844742,Noida,156487,Luxury
CUST101778,Anaya Reddy,vihaan.kulkarni192@gmail.com,0144223347,Hydrabad,51987,Mid
CUST101779,Vihaan Das,diya.khan51@gmail.com,7041365052,Hyderbad,296364,Luxury
CUST101780,Mira Sharma,priya.nair354@yahoo.com,5656968224,Jaypur,191359,Budget
CUST101781,Mira Patel,vivaan.sharma363@gmail.com,3702516513,Jaipur,162090,Budget
CUST101782,Sneha Kulkarni,sachin.kulkarni718@yahoo.com,1186419300,New Delhi,103064,Premium
CUST101783,Rahul Patel,aarav.singh227@outlook.com,5386437170,Jaipur,258681,Luxury
CUST101784,Vihaan Iyer,anita.patel740@gmail.com,2374195732,Nodia,134172,Mid
